MAWB,FWB_Status,FWB_Received_In_Time,FWB_Correct,LAT_Status,LAT_Received_In_Time,LAT_Correct,RCS_Status,RCS_Received_In_Time,RCS_Correct,DEP_Status,DEP_Received_In_Time,DEP_Correct,ARR_Status,ARR_Received_In_Time,ARR_Correct,RCF_Status,RCF_Received_In_Time,RCF_Correct,NFD_Status,NFD_Received_In_Time,NFD_Correct
MAWB146181,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146182,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146183,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146184,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146185,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB146186,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
MAWB146187,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB146188,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146189,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146190,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146191,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146192,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB146194,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
MAWB146196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
MAWB146197,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
MAWB146198,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146199,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146200,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
MAWB146201,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1
MAWB146202,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146203,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146204,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146206,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146207,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146208,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB146209,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB146210,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0
MAWB146211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146212,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB146213,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146214,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB146215,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1
MAWB146216,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB146217,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146218,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB146219,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB146220,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146221,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
MAWB146222,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146223,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB146224,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB146225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146226,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146227,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0
MAWB146228,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146229,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146230,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146231,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB146232,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146233,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146234,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146235,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146236,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146237,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB146238,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146240,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146241,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
MAWB146242,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB146243,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146244,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146246,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146247,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB146248,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146249,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146250,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146251,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB146252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146253,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB146255,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146256,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146257,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146258,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146259,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146260,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146262,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB146263,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB146264,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146265,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
MAWB146266,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146267,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146268,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB146269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
MAWB146270,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146271,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB146272,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB146273,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB146274,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146276,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB146277,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146278,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146279,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146280,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
MAWB146281,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB146282,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146283,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146284,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB146285,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146286,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146287,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146288,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146289,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146290,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146291,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
MAWB146292,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146293,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
MAWB146294,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1
MAWB146295,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146296,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
MAWB146297,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146298,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB146299,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146300,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146301,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146302,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146303,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146304,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB146306,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146307,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB146308,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146309,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146310,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB146311,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146312,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146313,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146314,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB146315,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146316,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146317,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146318,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146319,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146320,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1
MAWB146321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
MAWB146322,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146323,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146324,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146325,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146326,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0
MAWB146327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB146328,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146330,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB146331,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146332,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146334,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146335,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB146336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146337,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146338,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB146339,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB146340,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146341,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB146342,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146343,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146344,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146345,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146346,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
MAWB146347,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146348,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146350,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146351,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB146352,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146353,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB146354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146355,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146356,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
MAWB146358,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB146359,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146360,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146362,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
MAWB146363,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146364,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB146365,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146366,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB146367,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146368,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
MAWB146369,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB146370,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146371,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB146372,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146373,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146374,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146375,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146376,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146377,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146378,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
MAWB146379,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB146380,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146381,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146382,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146383,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146384,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146385,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
MAWB146386,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146387,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB146388,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146389,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146390,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146391,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146392,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB146393,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB146394,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146395,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146397,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
MAWB146398,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146399,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146400,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146401,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146402,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1
MAWB146403,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146404,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146405,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB146406,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB146407,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1
MAWB146408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB146409,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
MAWB146410,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146411,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146412,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146413,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146414,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
MAWB146415,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146416,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146417,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146418,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB146419,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146420,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146421,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146422,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146423,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146424,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146425,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146426,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1
MAWB146427,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146428,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146429,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146430,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146431,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB146432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146433,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146434,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146435,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB146436,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146437,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146438,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146439,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146440,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB146441,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB146442,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
MAWB146443,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146444,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB146445,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1
MAWB146446,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146447,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146448,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
MAWB146449,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
MAWB146450,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
MAWB146451,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
MAWB146452,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1
MAWB146453,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB146454,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146455,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146456,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB146457,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1
MAWB146458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB146459,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB146460,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1
MAWB146461,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
